Name,Category,Color,City,Lat,Lon
Centro Médico Canes,Primary Care (Level 1),#2ecc71,Colombia,6.2394461,-75.5957334
Omnisalud,Primary Care (Level 1),#2ecc71,Medellín,6.2392913,-75.5939302
Central Medical Group S.A.S,Primary Care (Level 1),#2ecc71,Medellín,6.2393587,-75.5916424
CliniQ Dermoestetica & Laser,Primary Care (Level 1),#2ecc71,Medellín,6.2405961,-75.592159
IPS Confamilliar Laureles,Primary Care (Level 1),#2ecc71,Medellín,6.2436236,-75.593186
Laboratorio Clinico Belen,General Hospital (Level 2),#e67e22,Colombia,6.2322185,-75.5973221
Los Alamos Clinica de Especialistas,Primary Care (Level 1),#2ecc71,Colombia,6.2385301,-75.5977664
SALUD VITAL Y RIESGOS PROFESIONALES IPS SAS,Primary Care (Level 1),#2ecc71,Colombia,6.2378936,-75.5985088
Hogar de paso Dos. Centro de Rehabilitación para Jóvenes,Primary Care (Level 1),#2ecc71,Colombia,6.2781024,-75.5816581
Coopsana Norte IPS,Primary Care (Level 1),#2ecc71,Medellín,6.2918447,-75.5697242
Quirófanos y especialistas,Primary Care (Level 1),#2ecc71,Colombia,6.2433743,-75.5987381
EPS Sura San Diego,Primary Care (Level 1),#2ecc71,Medellín,6.2301685,-75.5685214
Oficina Programa Aph de Metrosalud,Primary Care (Level 1),#2ecc71,Colombia,6.2839656,-75.5765739
Medical Center,General Hospital (Level 2),#e67e22,Colombia,6.3041258,-75.5528766
Spazio,Primary Care (Level 1),#2ecc71,Colombia,6.239162,-75.5994075
Clínica oftalmologica nueva vision,Specialized,#3498db,Colombia,6.239113,-75.5988046
Hospital La Candelaria,General Hospital (Level 2),#e67e22,Colombia,3.8572384,-74.934568
Adala,Primary Care (Level 1),#2ecc71,Colombia,6.2532464,-75.5922161
Centro de salud más cerca,Primary Care (Level 1),#2ecc71,Colombia,6.2513625,-75.5963555
Estímulos IPS,Primary Care (Level 1),#2ecc71,Colombia,6.2458002,-75.598068
Hospital Universitario de San Vicente Fundación,High Complexity (Level 3/4),#e74c3c,Colombia,6.2792644,-75.6019926
IPS Integrados,Primary Care (Level 1),#2ecc71,Colombia,6.2803303,-75.5857385
Hospital San Vicente de Paul,General Hospital (Level 2),#e67e22,Colombia,4.2416389,-75.2370681
Medical Center,General Hospital (Level 2),#e67e22,Colombia,6.3041288,-75.5528743
Medical Center,General Hospital (Level 2),#e67e22,Colombia,6.592238,-76.8950533
Centro medico la 37,General Hospital (Level 2),#e67e22,Colombia,4.4357296,-75.2013769
inSer,Primary Care (Level 1),#2ecc71,Colombia,6.2132157,-75.5671943
Hospital Serafin Montaña Cuellar,General Hospital (Level 2),#e67e22,Colombia,4.1337638,-75.0962492
Unidad Intermedia Santa Cruz,General Hospital (Level 2),#e67e22,Colombia,6.2900806,-75.5616842
Hospital Vito fasael Gutierrez,General Hospital (Level 2),#e67e22,Colombia,4.1983402,-75.1184502
hospital La Milagrosa,General Hospital (Level 2),#e67e22,Colombia,3.936972,-74.5991889
Medical Center,General Hospital (Level 2),#e67e22,Colombia,4.1500345,-74.7220466
Centro de Ortopedia y Traumatologia,Primary Care (Level 1),#2ecc71,Colombia,6.2587064,-75.5912915
Hospital Bojaya,General Hospital (Level 2),#e67e22,Colombia,6.5566149,-76.8841786
Urgencias Clinica los Rosales,Emergency/First Response,#f1c40f,Pereira,4.8134756,-75.7001595
Medical Center,General Hospital (Level 2),#e67e22,Colombia,3.5370501,-74.8968978
Hospital San Vicente De Paul,General Hospital (Level 2),#e67e22,Colombia,3.753119,-74.9274434
Clínica Las Américas Promotora,Primary Care (Level 1),#2ecc71,Medellín,6.2140356,-75.5949308
Hospital militar de oriente,General Hospital (Level 2),#e67e22,Colombia,4.0838999,-73.5672184
Hospital Nuestra Señora de La Paz,General Hospital (Level 2),#e67e22,La Paz,6.1779287,-73.5883779
Clínica de Medellín - Sede Occidente,Primary Care (Level 1),#2ecc71,Colombia,6.2326354,-75.584429
Medical Center,General Hospital (Level 2),#e67e22,Colombia,3.9141755,-75.4811572
Hospital San José de Guavatá,General Hospital (Level 2),#e67e22,Guavatá,5.953593,-73.7000121
Hospital 1er Nivel Curillo,General Hospital (Level 2),#e67e22,Colombia,1.0367479,-75.924311
Hospital Divino Niño Jesús,General Hospital (Level 2),#e67e22,Chipatá,6.0622207,-73.6379289
Hospital San Martin,General Hospital (Level 2),#e67e22,La Belleza,5.8602465,-73.9671823
Medical Center,General Hospital (Level 2),#e67e22,Colombia,5.0307505,-74.8820559
Clínica Medellín,General Hospital (Level 2),#e67e22,Colombia,6.2513184,-75.563963
Medical Center,General Hospital (Level 2),#e67e22,Colombia,5.1243595,-74.9477741
puesto de salud,Primary Care (Level 1),#2ecc71,Colombia,5.0296247,-75.0143788
puesto de salud,Primary Care (Level 1),#2ecc71,Colombia,4.0935318,-74.5868797
Puesto de Salud Santander de Valencia,Primary Care (Level 1),#2ecc71,Colombia,1.0675671,-77.655891
Clinica Santa Barbara,Primary Care (Level 1),#2ecc71,Colombia,3.5282265,-76.3158784
Clínica Las Vegas,General Hospital (Level 2),#e67e22,Colombia,6.2033285,-75.5764497
Cruz Blanca EPS,Primary Care (Level 1),#2ecc71,Colombia,6.2471793,-75.602749
Sanidad Militar FAC,General Hospital (Level 2),#e67e22,Colombia,4.0844778,-73.5609764
Centro Médico,General Hospital (Level 2),#e67e22,Colombia,4.5494496,-74.5363682
IPS Sanitas Centro Médico,Primary Care (Level 1),#2ecc71,Colombia,4.1438023,-73.6429677
PUESTO DE SALUD CESTILLAL,Primary Care (Level 1),#2ecc71,Colombia,6.8535016,-76.0734148
Hospital Jorge Julio Guzmán,General Hospital (Level 2),#e67e22,Colombia,0.9589944,-76.4041145
Clínica Reina Isabel,Primary Care (Level 1),#2ecc71,Colombia,1.8483467,-76.0431048
Clínica Salud Vital,Primary Care (Level 1),#2ecc71,Colombia,1.8470841,-76.0504087
AsmetSalud,Primary Care (Level 1),#2ecc71,Colombia,1.8500089,-76.0488303
Clinica Santa Cruz de la Loma,General Hospital (Level 2),#e67e22,Colombia,6.5526414,-73.135024
Villa Maria,Primary Care (Level 1),#2ecc71,Colombia,6.5329055,-73.1259778
E.S.E. Hospital Luis Carlos Galán Sarmiento,General Hospital (Level 2),#e67e22,Colombia,6.2904324,-73.1430578
Clinica Fracturas y Fracturas,Primary Care (Level 1),#2ecc71,Pereira,4.808865,-75.6866035
Hospital Sagrado Corazón de Jesús,General Hospital (Level 2),#e67e22,Colombia,2.4766945,-78.1090609
Medical Center,General Hospital (Level 2),#e67e22,Colombia,3.196562,-75.6436244
Hospital Local Pedro Sáenz Díaz,General Hospital (Level 2),#e67e22,Colombia,4.7016686,-75.7354826
Hospital Regional Duitama Sede Santa Rosa de Viterbo,High Complexity (Level 3/4),#e74c3c,Santa Rosa de Viterbo,5.8707493,-72.9845863
Hospital Geriátrico San Isidro,General Hospital (Level 2),#e67e22,Colombia,5.0962261,-75.5290221
Clinica Santa Sofia,General Hospital (Level 2),#e67e22,Colombia,3.8805163,-77.0200981
Medical Center,General Hospital (Level 2),#e67e22,Colombia,3.8646533,-74.711663
ESE Hospital San Vicente de Paúl,General Hospital (Level 2),#e67e22,Colombia,5.1509338,-75.034274
Medical Center,Primary Care (Level 1),#2ecc71,Colombia,2.5882207,-77.5804051
Hospital Mental Universitario de Risaralda,High Complexity (Level 3/4),#e74c3c,Colombia,4.8118784,-75.7549637
Corporacion IPS Saludcoop - Clínica Cali Norte,Primary Care (Level 1),#2ecc71,Colombia,3.4694382,-76.5217096
Clínica Universitaria Bolivariana,Primary Care (Level 1),#2ecc71,Colombia,6.2768309,-75.5823405
Centro de Salud la Rioja,Primary Care (Level 1),#2ecc71,Colombia,6.9976822,-73.055334
Hospital General de Medellin,High Complexity (Level 3/4),#e74c3c,Colombia,6.2342892,-75.5726499
Assbasalud E.S.E Centro Piloto,Primary Care (Level 1),#2ecc71,Colombia,5.0707251,-75.514719
Assbasalud - San Cayetano,Primary Care (Level 1),#2ecc71,Colombia,5.0738102,-75.4939683
Sanitas,Primary Care (Level 1),#2ecc71,Colombia,5.8257883,-73.0366495
Hospital Santa Matilde,General Hospital (Level 2),#e67e22,Madrid,4.7255125,-74.2557219
Hospital San Jose de Florían,General Hospital (Level 2),#e67e22,Florián,5.8027724,-73.972234
SSC Unión del Toachi,General Hospital (Level 2),#e67e22,San José de Alluriquín,-0.320843,-78.9536834
Centro de atención a la primera infancia,General Hospital (Level 2),#e67e22,Colombia,3.4049854,-76.381468
Medical Center,General Hospital (Level 2),#e67e22,Colombia,4.4037422,-75.1427641
CENTRO DE SALUD SAN FRANCISCO,Primary Care (Level 1),#2ecc71,Colombia,6.4033061,-72.6335347
CENTRO DE SALUD SAN FRANCISCO,Primary Care (Level 1),#2ecc71,Colombia,6.4031934,-72.633499
CENTRO DE SALUD SAN FRANSISCO,Primary Care (Level 1),#2ecc71,Colombia,6.4033265,-72.6334598
Puesto de Salud Santiago Rengifo - Hospital Pio XII,Primary Care (Level 1),#2ecc71,Colombia,1.2003702,-76.9148323
Puesto de Salud,Primary Care (Level 1),#2ecc71,Colombia,0.9297493,-75.8904871
Centro de Salud Caicedo y Flórez,Primary Care (Level 1),#2ecc71,Colombia,5.946615,-73.3430861
Hospital Mental de Antioquia,General Hospital (Level 2),#e67e22,Colombia,6.3250245,-75.5650501
Centro de Salud,Primary Care (Level 1),#2ecc71,Colombia,-0.7611684,-78.8679374
Hospital Pedro Leon Alvarez Díaz,General Hospital (Level 2),#e67e22,Colombia,4.6281594,-74.4671806
Espiritu Santo,Primary Care (Level 1),#2ecc71,Colombia,2.4784508,-76.5959602
CENTRO DE SALUD LA RELIQUIA,Primary Care (Level 1),#2ecc71,Comuna 10,4.1320901,-73.5489848
IPS la sirena,Primary Care (Level 1),#2ecc71,Colombia,3.4082204,-76.576651
Medical Center,General Hospital (Level 2),#e67e22,Colombia,3.7395925,-73.8339173
Drogueria la 30,General Hospital (Level 2),#e67e22,Colombia,3.5561146,-73.7109501
Defensa Civil,Primary Care (Level 1),#2ecc71,Colombia,5.0314671,-75.467558
ESE Hospital Cristo Rey,General Hospital (Level 2),#e67e22,Colombia,4.9513147,-75.9591923
ESE Hospital San José,General Hospital (Level 2),#e67e22,Colombia,5.0021879,-76.0028447
Hospital San Rafaél,General Hospital (Level 2),#e67e22,Colombia,5.2196124,-76.0319886
IPS ESE Hospital San Vicente de Paul,Primary Care (Level 1),#2ecc71,Colombia,5.0714811,-75.9632881
Centro de Salud,Primary Care (Level 1),#2ecc71,Colombia,6.3283708,-72.5824638
Hospital San Antonio,General Hospital (Level 2),#e67e22,Colombia,6.0431741,-72.6367851
Hospital San Antonio,General Hospital (Level 2),#e67e22,Colombia,4.7638189,-74.4667687
Hospital San José,General Hospital (Level 2),#e67e22,Colombia,5.7133389,-72.9313686
Clínica Julio Sandoval Medina,General Hospital (Level 2),#e67e22,Colombia,5.7145907,-72.9269288
Medical Center,General Hospital (Level 2),#e67e22,Colombia,5.7094614,-72.9355709
Clínica de Especialistas Sogamoso,General Hospital (Level 2),#e67e22,Colombia,5.7165568,-72.925464
Clínica Universitaria Bolivariana,Primary Care (Level 1),#2ecc71,Colombia,6.2769702,-75.5825056
Hospital San Vicente Fundación Rionegro,General Hospital (Level 2),#e67e22,Rionegro,6.1523287,-75.4345306
Medical Center,General Hospital (Level 2),#e67e22,Colombia,4.3750726,-75.1165782
Clínica Internacional de Alta Tecnología en Cancer,Primary Care (Level 1),#2ecc71,Colombia,4.3754861,-75.116925
Clinica Santa Barbara,Primary Care (Level 1),#2ecc71,Colombia,3.5298864,-76.305031
CIS Comfama Itagüí,General Hospital (Level 2),#e67e22,Itagui,6.17512,-75.607182
Cis La Estrella Edificio Fuente Clara,General Hospital (Level 2),#e67e22,La Estrella,6.1568026,-75.6428646
CIS Comfama La Estrella,General Hospital (Level 2),#e67e22,La Estrella,6.1558575,-75.643098
IPS ESE Hospital San José,Primary Care (Level 1),#2ecc71,Colombia,4.9891371,-75.8129752
Clinica Boyacá,Primary Care (Level 1),#2ecc71,Colombia,5.8147842,-73.0310264
Hospital Eduardo Santos,General Hospital (Level 2),#e67e22,Colombia,5.1589752,-76.6878055
Puesto de Salud,Primary Care (Level 1),#2ecc71,Colombia,4.0505649,-73.740955
Puesto de Salud Berbeo,Primary Care (Level 1),#2ecc71,Colombia,6.0743685,-73.7511594
Instituto Neurológico de Colombia,Specialized,#3498db,Medellín,6.2525186,-75.5634342
Metrosalud Guayaquil,General Hospital (Level 2),#e67e22,Colombia,6.244711,-75.5698963
Salud Total,General Hospital (Level 2),#e67e22,Colombia,6.251965,-75.5965748
Quirustetic,General Hospital (Level 2),#e67e22,Colombia,6.1949964,-75.5775524
Puesto de Salud Floralia,Primary Care (Level 1),#2ecc71,Comuna 6,3.4926447,-76.49477
Profamilia Joven,General Hospital (Level 2),#e67e22,Colombia,3.4200131,-76.5414831
Cedima Imágenes Diagnosticas,General Hospital (Level 2),#e67e22,Colombia,3.4104197,-76.5184682
Medical Center,Primary Care (Level 1),#2ecc71,Colombia,4.5304153,-75.7018701
IPS Comfandi el Morichal,Primary Care (Level 1),#2ecc71,Colombia,3.3985326,-76.5071928
Corpo Bello Medical Spa,General Hospital (Level 2),#e67e22,Colombia,3.4502209,-76.541664
Optica Alemana Sede Norte,General Hospital (Level 2),#e67e22,Colombia,3.463564,-76.530478
Ips Comfandi San Fernando,Primary Care (Level 1),#2ecc71,Colombia,3.4304852,-76.5430797
E.S.E. Hospital Nuestra Señora de la Candelaria,General Hospital (Level 2),#e67e22,Guarne,6.2813904,-75.4454867
Centro de Salud Luis H. Garcés,Primary Care (Level 1),#2ecc71,Colombia,3.4287994,-76.512046
Puesto de Salud Ulpiano Lloreda,Primary Care (Level 1),#2ecc71,Colombia,3.4412736,-76.4887838
Centro de Ortopedia y Fracturas,General Hospital (Level 2),#e67e22,Colombia,3.4608599,-76.5265947
Fundacion de Especialistas del Edificio Coomeva Norte IPS,Primary Care (Level 1),#2ecc71,Colombia,3.4651974,-76.5297896
Centro de Salud Meléndez,Primary Care (Level 1),#2ecc71,Colombia,3.3759986,-76.544769
Centro de Salud Belalcazar,Primary Care (Level 1),#2ecc71,Colombia,3.4386586,-76.5232008
IPS Comfandi San Nicolás,Primary Care (Level 1),#2ecc71,Colombia,3.4531537,-76.5233022
Sonria Dama Salud Cali Norte,General Hospital (Level 2),#e67e22,Colombia,3.3979202,-76.5456329
DentiSalud,General Hospital (Level 2),#e67e22,Colombia,3.4372258,-76.5137498
Laboratorio Clínico San Martin,General Hospital (Level 2),#e67e22,Colombia,3.4426426,-76.5105743
Clínica Social de Ortodoncia,General Hospital (Level 2),#e67e22,Colombia,3.4859567,-76.5012723
Unidad Hospitalaria Manrique,General Hospital (Level 2),#e67e22,Colombia,6.2618375,-75.5531984
Clínica Conquistadores,General Hospital (Level 2),#e67e22,Colombia,6.2406541,-75.5828836
Unidad Quirurgica Calida,General Hospital (Level 2),#e67e22,Colombia,3.4198658,-76.5473029
Óptica Univisual,General Hospital (Level 2),#e67e22,Colombia,3.4685165,-76.5300785
Comfandi IPS,Primary Care (Level 1),#2ecc71,Colombia,3.4786135,-76.5007835
Salud Total S.A. Entidad Promotora De Salud Unidad De Atención Prioritaria,General Hospital (Level 2),#e67e22,Colombia,3.4600236,-76.529069
Centro Medico Por Salud,General Hospital (Level 2),#e67e22,Colombia,3.4405152,-76.5019755
Piel Canela,General Hospital (Level 2),#e67e22,Colombia,3.4830898,-76.5215563
Red de Salud Del Centro E.S.E,General Hospital (Level 2),#e67e22,Colombia,3.4477305,-76.5195769
Puesto de Salud Primitivo Crespo,Primary Care (Level 1),#2ecc71,Colombia,3.4387238,-76.5176072
Coodontologos Clinicas Odontológicas,Specialized,#3498db,Colombia,3.4679516,-76.5269107
Centro de salud Llanaditas,Primary Care (Level 1),#2ecc71,Colombia,6.251842,-75.5438044
Metrosalud Nuevo Occidente,General Hospital (Level 2),#e67e22,Medellín,6.2808823,-75.6131082
Hospital del sur,General Hospital (Level 2),#e67e22,Colombia,6.1846853,-75.5980968
Hospital San Rafael,General Hospital (Level 2),#e67e22,Colombia,2.1149364,-74.7690655
EPS Sanitas,Primary Care (Level 1),#2ecc71,Colombia,5.0646319,-75.4996723
ESE Hospital San Jose de La Palma,General Hospital (Level 2),#e67e22,La Palma,5.3627934,-74.3886275
Medical Center,General Hospital (Level 2),#e67e22,Colombia,1.6265777,-78.2564909
Medical Center,General Hospital (Level 2),#e67e22,Colombia,1.6347693,-78.2527841
ESE Centro de Salud Municipal,Primary Care (Level 1),#2ecc71,Colombia,4.3394015,-73.9386004
Centro de Salud de Guayabetal,Primary Care (Level 1),#2ecc71,Colombia,4.2157031,-73.814324
Puesto De Salud El Guaico,Primary Care (Level 1),#2ecc71,Colombia,5.930081,-75.4589129
Hospital Nuestra Señora de Guadalupe,General Hospital (Level 2),#e67e22,GUADALUPE,6.2424525,-73.4200856
Medical Center,Primary Care (Level 1),#2ecc71,Colombia,3.267646,-76.285179
Puesto de salud de Nápoles,Primary Care (Level 1),#2ecc71,Colombia,3.3885913,-76.549582
Hospital Local San Roque,General Hospital (Level 2),#e67e22,Colombia,1.4153803,-75.8700413
Medical Center,General Hospital (Level 2),#e67e22,Colombia,1.2831091,-77.4718505
Centro de Salud San Juan,Primary Care (Level 1),#2ecc71,Puerto Araujo,6.5206566,-74.1007063
E.S.E. Hospital Divino Niño,General Hospital (Level 2),#e67e22,Rivera,2.779589,-75.2605343
Hospital San Francisco de Asis,General Hospital (Level 2),#e67e22,Colombia,2.8907704,-75.4316867
Puesto de Salud Puerto Caldas,Primary Care (Level 1),#2ecc71,"Puerto Caldas,Pereira",4.7589406,-75.9005214
SSC PALO QUEMADO,General Hospital (Level 2),#e67e22,Colombia,-0.3748774,-78.9255271
SSC GUANTUALO,General Hospital (Level 2),#e67e22,Colombia,-0.7831569,-78.8802132
SSSC CANJALO,General Hospital (Level 2),#e67e22,Colombia,-0.7407716,-78.8966763
SSC EL SHUYO,General Hospital (Level 2),#e67e22,Colombia,-1.1253767,-78.9218144
SSC 25 DE DICIEMBRE,General Hospital (Level 2),#e67e22,Colombia,-0.887201,-78.8377075
SSC CANJALO,General Hospital (Level 2),#e67e22,Colombia,-0.7407716,-78.8966763
Hospital Regional Manuela Beltrán,High Complexity (Level 3/4),#e74c3c,Socorro,6.4668407,-73.2641075
Clínica Santa Clara,General Hospital (Level 2),#e67e22,Colombia,4.8656145,-75.6225631
Centro de Salud Villa Consota,Primary Care (Level 1),#2ecc71,Colombia,4.8011206,-75.7276729
Puesto de Salud fonda Central,Primary Care (Level 1),#2ecc71,Pereira,4.8044998,-75.8237362
Medical Center,General Hospital (Level 2),#e67e22,Colombia,4.821104,-74.3547304
Medical Center,General Hospital (Level 2),#e67e22,Colombia,6.680696,-75.2208115
Hospital La Merced,General Hospital (Level 2),#e67e22,Colombia,6.8162386,-73.2629898
Previred Clínica Especializada,Primary Care (Level 1),#2ecc71,Neiva,2.936317,-75.2903661
NOVA Cirugía Plástica,Primary Care (Level 1),#2ecc71,Colombia,6.1969495,-75.5788154
Torre Médica Salud Vegas,Primary Care (Level 1),#2ecc71,Colombia,6.2040411,-75.5766946
Clínica Aurora,Primary Care (Level 1),#2ecc71,Colombia,6.2093904,-75.5751485
Clínica Aurora Sede 2,Primary Care (Level 1),#2ecc71,Colombia,6.209089,-75.5750718
Clínica Orlant,Primary Care (Level 1),#2ecc71,Colombia,6.2403671,-75.5795074
Clínica Odontológica PROMTA,Specialized,#3498db,Colombia,6.250777,-75.5594637
Hospital de San Rafael,General Hospital (Level 2),#e67e22,Colombia,4.8068203,-74.349844
Clínica los Nevados,Primary Care (Level 1),#2ecc71,Pereira,4.8159588,-75.6951229
San Juan de Dios,General Hospital (Level 2),#e67e22,Colombia,6.6317059,-76.0657894
centro medico sacama,Primary Care (Level 1),#2ecc71,Colombia,6.0976515,-72.250831
centro medico sacama,Primary Care (Level 1),#2ecc71,Colombia,6.0974847,-72.2506714
Medical Center,Primary Care (Level 1),#2ecc71,Colombia,5.4533951,-74.6751442
Centro de Alta Complejidad del Magdalena Medio,High Complexity (Level 3/4),#e74c3c,Colombia,5.4535968,-74.6752419
"Clínica Salud Total, Virrey Solís IPS",Primary Care (Level 1),#2ecc71,Colombia,4.430972,-75.1834485
Clínica Pabón,General Hospital (Level 2),#e67e22,Colombia,1.2170641,-77.2866322
Hospital San Miguel,General Hospital (Level 2),#e67e22,Colombia,6.6132059,-75.7644116
ESE Primer nivel Makatoa,Primary Care (Level 1),#2ecc71,Colombia,3.5285972,-73.7023996
